participant,condition,timestamp,interval_s
Participant_3,SemiStationary,242.12,19.120000000000005
Participant_3,SemiStationary,256.43,14.310000000000002
Participant_3,SemiStationary,269.2,12.769999999999982
Participant_3,SemiStationary,282.08,12.879999999999995
Participant_3,SemiStationary,298.49,16.410000000000025
Participant_3,SemiStationary,319.0,20.50999999999999
Participant_3,SemiStationary,337.62,18.620000000000005
Participant_3,SemiStationary,352.2,14.579999999999984
Participant_3,SemiStationary,354.91,2.7100000000000364
Participant_3,SemiStationary,367.45,12.539999999999964
Participant_3,SemiStationary,384.2,16.75
Participant_3,SemiStationary,407.41,23.210000000000036
Participant_3,SemiStationary,424.51,17.099999999999966
Participant_3,SemiStationary,444.62,20.110000000000014
Participant_3,SemiStationary,465.61,20.99000000000001
Participant_3,Stationary,398.41,7.910000000000025
Participant_3,Stationary,399.81,1.3999999999999773
Participant_3,Stationary,409.02,9.20999999999998
Participant_3,Stationary,420.76,11.740000000000009
Participant_3,Stationary,437.24,16.480000000000018
Participant_3,Stationary,449.6,12.360000000000014
Participant_3,Stationary,461.55,11.949999999999989
Participant_3,Stationary,480.19,18.639999999999986
Participant_3,Stationary,498.41,18.220000000000027
Participant_3,Stationary,508.46,10.049999999999955
Participant_3,Stationary,518.38,9.920000000000016
Participant_3,Stationary,534.61,16.230000000000018
Participant_3,Stationary,555.21,20.600000000000023
Participant_3,Stationary,560.76,5.5499999999999545
Participant_3,Stationary,573.28,12.519999999999982
Participant_3,Stationary,577.42,4.139999999999986
Participant_3,Stationary,583.47,6.050000000000068
Participant_3,Stationary,600.97,17.5
Participant_3,Stationary,632.61,31.639999999999986
Participant_3,Stationary,642.94,10.330000000000041
Participant_3,Stationary,654.2,11.259999999999991
Participant_3,Stationary,665.61,11.409999999999968
Participant_4,Moving,1024.84,11.139999999999873
Participant_4,Moving,1085.6,60.75999999999999
Participant_4,Moving,1095.52,9.920000000000073
Participant_4,Moving,1143.81,48.289999999999964
Participant_4,Moving,1201.2,57.3900000000001
Participant_4,Moving,1218.13,16.930000000000064
Participant_4,Moving,1230.66,12.529999999999973
Participant_4,Moving,1236.79,6.129999999999882
Participant_4,Moving,1246.81,10.019999999999982
Participant_4,Moving,1261.12,14.309999999999945
Participant_4,Moving,1274.0,12.88000000000011
Participant_4,Moving,1286.21,12.210000000000036
Participant_4,Moving,1303.09,16.87999999999988
Participant_4,Moving,1320.77,17.680000000000064
Participant_4,Moving,1352.21,31.440000000000055
Participant_4,Moving,1368.09,15.879999999999882
Participant_4,Moving,1391.92,23.830000000000155
Participant_4,Moving,1431.2,39.27999999999997
Participant_4,Moving,1445.19,13.990000000000009
Participant_4,Moving,1457.92,12.730000000000018
Participant_4,Moving,1526.8,68.87999999999988
Participant_4,SemiStationary,519.79,13.039999999999964
Participant_4,SemiStationary,556.6,36.81000000000006
Participant_4,SemiStationary,579.88,23.279999999999973
Participant_4,SemiStationary,590.45,10.57000000000005
Participant_4,SemiStationary,596.22,5.769999999999982
Participant_4,SemiStationary,653.01,56.789999999999964
Participant_4,SemiStationary,671.84,18.83000000000004
Participant_4,SemiStationary,686.94,15.100000000000023
Participant_4,SemiStationary,720.21,33.26999999999998
Participant_4,SemiStationary,739.29,19.079999999999927
Participant_4,SemiStationary,750.45,11.160000000000082
Participant_4,SemiStationary,774.81,24.3599999999999
Participant_4,SemiStationary,789.56,14.75
Participant_4,SemiStationary,808.38,18.82000000000005
Participant_4,SemiStationary,834.0,25.620000000000005
Participant_4,SemiStationary,857.3,23.299999999999955
Participant_4,SemiStationary,867.24,9.940000000000055
Participant_4,SemiStationary,872.48,5.240000000000009
Participant_4,SemiStationary,930.21,57.73000000000002
Participant_4,SemiStationary,948.07,17.860000000000014
Participant_4,SemiStationary,968.61,20.539999999999964
Participant_4,SemiStationary,1003.81,35.19999999999993
Participant_4,Stationary,237.48,13.759999999999991
Participant_4,Stationary,273.01,35.53
Participant_4,Stationary,294.03,21.019999999999982
Participant_4,Stationary,304.27,10.240000000000009
Participant_4,Stationary,323.4,19.129999999999995
Participant_4,Stationary,349.23,25.83000000000004
Participant_4,Stationary,360.29,11.060000000000002
Participant_4,Stationary,367.81,7.519999999999982
Participant_4,Stationary,390.6,22.79000000000002
Participant_4,Stationary,405.95,15.349999999999966
Participant_4,Stationary,416.49,10.54000000000002
Participant_4,Stationary,425.81,9.319999999999993
Participant_4,Stationary,442.83,17.019999999999982
Participant_4,Stationary,462.12,19.29000000000002
Participant_4,Stationary,493.41,31.29000000000002
Participant_4,Stationary,509.74,16.329999999999984
Participant_4,Stationary,530.69,20.950000000000045
Participant_4,Stationary,558.2,27.50999999999999
Participant_4,Stationary,573.73,15.529999999999973
Participant_4,Stationary,592.65,18.91999999999996
Participant_4,Stationary,616.61,23.960000000000036
Participant_5,Moving,294.08,28.120000000000005
Participant_5,Moving,345.41,51.33000000000004
Participant_5,Moving,389.31,43.89999999999998
Participant_5,Moving,402.8,13.490000000000009
Participant_5,Moving,416.36,13.560000000000002
Participant_5,Moving,429.55,13.189999999999998
Participant_5,Moving,447.23,17.680000000000007
Participant_5,Moving,493.21,45.97999999999996
Participant_5,Moving,518.83,25.62000000000006
Participant_5,Moving,536.84,18.00999999999999
Participant_5,Moving,556.6,19.75999999999999
Participant_5,Moving,580.85,24.25
Participant_5,Moving,592.66,11.809999999999945
Participant_5,Moving,616.4,23.74000000000001
Participant_5,Moving,642.08,25.680000000000064
Participant_5,Moving,671.59,29.50999999999999
Participant_5,Moving,697.01,25.41999999999996
Participant_5,Moving,714.24,17.230000000000018
Participant_5,Moving,740.44,26.200000000000045
Participant_5,Moving,758.61,18.16999999999996
Participant_5,SemiStationary,866.28,20.74000000000001
Participant_5,SemiStationary,877.81,11.529999999999973
Participant_5,SemiStationary,897.97,20.160000000000082
Participant_5,SemiStationary,921.94,23.970000000000027
Participant_5,SemiStationary,979.61,57.66999999999996
Participant_5,SemiStationary,995.59,15.980000000000018
Participant_5,SemiStationary,1009.25,13.659999999999968
Participant_5,SemiStationary,1041.41,32.16000000000008
Participant_5,SemiStationary,1053.56,12.149999999999864
Participant_5,SemiStationary,1093.89,40.330000000000155
Participant_5,SemiStationary,1135.21,41.319999999999936
Participant_5,SemiStationary,1149.91,14.700000000000045
Participant_5,SemiStationary,1174.64,24.730000000000018
Participant_5,SemiStationary,1191.81,17.169999999999845
Participant_5,SemiStationary,1202.7,10.8900000000001
Participant_5,SemiStationary,1224.94,22.24000000000001
Participant_5,SemiStationary,1266.01,41.069999999999936
Participant_5,SemiStationary,1288.37,22.3599999999999
Participant_5,SemiStationary,1302.35,13.980000000000018
Participant_5,SemiStationary,1335.21,32.86000000000013
Participant_5,Stationary,529.55,14.149999999999977
Participant_5,Stationary,556.2,26.65000000000009
Participant_5,Stationary,569.21,13.009999999999991
Participant_5,Stationary,593.45,24.24000000000001
Participant_5,Stationary,636.0,42.549999999999955
Participant_5,Stationary,654.35,18.350000000000023
Participant_5,Stationary,669.52,15.169999999999959
Participant_5,Stationary,690.21,20.690000000000055
Participant_5,Stationary,701.78,11.569999999999936
Participant_5,Stationary,714.55,12.769999999999982
Participant_5,Stationary,733.01,18.460000000000036
Participant_5,Stationary,751.59,18.58000000000004
Participant_5,Stationary,763.97,12.379999999999995
Participant_5,Stationary,769.01,5.039999999999964
Participant_5,Stationary,783.62,14.610000000000014
Participant_5,Stationary,795.8,12.17999999999995
Participant_5,Stationary,804.6,8.800000000000068
Participant_5,Stationary,823.16,18.559999999999945
Participant_5,Stationary,834.58,11.420000000000073
Participant_5,Stationary,865.81,31.229999999999905
Participant_6,Moving,889.17,10.0
Participant_6,Moving,925.2,36.030000000000086
Participant_6,Moving,945.05,19.84999999999991
Participant_6,Moving,958.61,13.56000000000006
Participant_6,Moving,1026.41,67.80000000000007
Participant_6,Moving,1049.58,23.169999999999845
Participant_6,Moving,1067.88,18.300000000000182
Participant_6,Moving,1122.41,54.52999999999997
Participant_6,Moving,1142.55,20.139999999999873
Participant_6,Moving,1158.76,16.210000000000036
Participant_6,Moving,1187.0,28.24000000000001
Participant_6,Moving,1202.75,15.75
Participant_6,Moving,1222.44,19.690000000000055
Participant_6,Moving,1270.81,48.36999999999989
Participant_6,Moving,1289.24,18.430000000000064
Participant_6,Moving,1304.07,14.829999999999927
Participant_6,Moving,1321.21,17.1400000000001
Participant_6,Moving,1336.33,15.11999999999989
Participant_6,Moving,1346.67,10.340000000000146
Participant_6,Moving,1364.6,17.929999999999836
Participant_6,SemiStationary,335.01,7.560000000000002
Participant_6,SemiStationary,353.82,18.810000000000002
Participant_6,SemiStationary,370.3,16.480000000000018
Participant_6,SemiStationary,397.31,27.00999999999999
Participant_6,SemiStationary,416.21,18.899999999999977
Participant_6,SemiStationary,434.5,18.29000000000002
Participant_6,SemiStationary,447.01,12.509999999999991
Participant_6,SemiStationary,480.55,33.54000000000002
Participant_6,SemiStationary,494.55,14.0
Participant_6,SemiStationary,507.5,12.949999999999989
Participant_6,SemiStationary,522.81,15.309999999999945
Participant_6,SemiStationary,538.74,15.930000000000064
Participant_6,SemiStationary,558.76,20.019999999999982
Participant_6,SemiStationary,562.2,3.4400000000000546
Participant_6,SemiStationary,582.44,20.24000000000001
Participant_6,SemiStationary,593.6,11.159999999999968
Participant_6,SemiStationary,597.55,3.949999999999932
Participant_6,SemiStationary,611.16,13.610000000000014
Participant_6,SemiStationary,624.11,12.950000000000045
Participant_6,SemiStationary,627.0,2.8899999999999864
Participant_6,Stationary,796.23,16.649999999999977
Participant_6,Stationary,816.01,19.779999999999973
Participant_6,Stationary,835.71,19.700000000000045
Participant_6,Stationary,853.0,17.289999999999964
Participant_6,Stationary,862.94,9.940000000000055
Participant_6,Stationary,877.16,14.219999999999914
Participant_6,Stationary,897.86,20.700000000000045
Participant_6,Stationary,906.0,8.139999999999986
Participant_6,Stationary,906.21,0.21000000000003638
Participant_6,Stationary,919.43,13.219999999999914
Participant_6,Stationary,932.49,13.06000000000006
Participant_6,Stationary,947.75,15.259999999999991
Participant_6,Stationary,956.28,8.529999999999973
Participant_6,Stationary,973.41,17.129999999999995
Participant_6,Stationary,991.01,17.600000000000023
Participant_6,Stationary,1007.21,16.200000000000045
Participant_6,Stationary,1040.81,33.59999999999991
Participant_6,Stationary,1041.0,0.19000000000005457
Participant_6,Stationary,1069.5,28.5
Participant_6,Stationary,1085.9,16.40000000000009
Participant_7,Moving,302.72,17.760000000000048
Participant_7,Moving,336.8,34.079999999999984
Participant_7,Moving,363.55,26.75
Participant_7,Moving,380.96,17.409999999999968
Participant_7,Moving,420.21,39.25
Participant_7,Moving,440.77,20.560000000000002
Participant_7,Moving,458.73,17.960000000000036
Participant_7,Moving,492.2,33.46999999999997
Participant_7,Moving,517.82,25.62000000000006
Participant_7,Moving,528.15,10.329999999999927
Participant_7,Moving,566.8,38.64999999999998
Participant_7,Moving,580.82,14.020000000000095
Participant_7,Moving,596.24,15.419999999999959
Participant_7,Moving,633.6,37.360000000000014
Participant_7,Moving,642.61,9.009999999999991
Participant_7,Moving,658.32,15.710000000000036
Participant_7,Moving,739.21,80.88999999999999
Participant_7,Moving,754.04,14.829999999999927
Participant_7,Moving,767.13,13.090000000000032
Participant_7,Moving,833.81,66.67999999999995
Participant_7,SemiStationary,780.77,16.139999999999986
Participant_7,SemiStationary,797.21,16.440000000000055
Participant_7,SemiStationary,808.72,11.509999999999991
Participant_7,SemiStationary,836.23,27.50999999999999
Participant_7,SemiStationary,867.42,31.18999999999994
Participant_7,SemiStationary,880.93,13.509999999999991
Participant_7,SemiStationary,902.57,21.6400000000001
Participant_7,SemiStationary,914.6,12.029999999999973
Participant_7,SemiStationary,931.32,16.720000000000027
Participant_7,SemiStationary,945.96,14.639999999999986
Participant_7,SemiStationary,979.8,33.83999999999992
Participant_7,SemiStationary,987.94,8.1400000000001
Participant_7,SemiStationary,1003.44,15.5
Participant_7,SemiStationary,1051.0,47.559999999999945
Participant_7,SemiStationary,1070.08,19.079999999999927
Participant_7,SemiStationary,1089.11,19.029999999999973
Participant_7,SemiStationary,1169.4,80.29000000000019
Participant_7,SemiStationary,1187.33,17.929999999999836
Participant_7,SemiStationary,1198.9,11.570000000000164
Participant_7,SemiStationary,1231.2,32.299999999999955
Participant_7,Stationary,187.73,13.509999999999991
Participant_7,Stationary,200.8,13.070000000000022
Participant_7,Stationary,209.59,8.789999999999992
Participant_7,Stationary,227.96,18.370000000000005
Participant_7,Stationary,263.21,35.24999999999997
Participant_7,Stationary,281.22,18.010000000000048
Participant_7,Stationary,293.08,11.859999999999957
Participant_7,Stationary,308.81,15.730000000000018
Participant_7,Stationary,323.91,15.100000000000023
Participant_7,Stationary,341.96,18.049999999999955
Participant_7,Stationary,364.0,22.04000000000002
Participant_7,Stationary,382.47,18.470000000000027
Participant_7,Stationary,396.68,14.20999999999998
Participant_7,Stationary,422.81,26.129999999999995
Participant_7,Stationary,437.33,14.519999999999982
Participant_7,Stationary,453.53,16.19999999999999
Participant_7,Stationary,464.81,11.28000000000003
Participant_7,Stationary,488.76,23.94999999999999
Participant_7,Stationary,496.41,7.650000000000034
Participant_7,Stationary,500.54,4.1299999999999955
Participant_8,Moving,437.59,18.25999999999999
Participant_8,Moving,467.81,30.220000000000027
Participant_8,Moving,489.08,21.269999999999982
Participant_8,Moving,496.61,7.53000000000003
Participant_8,Moving,512.2,15.590000000000032
Participant_8,Moving,526.94,14.740000000000009
Participant_8,Moving,558.57,31.629999999999995
Participant_8,Moving,577.6,19.029999999999973
Participant_8,Moving,600.87,23.269999999999982
Participant_8,Moving,614.21,13.340000000000032
Participant_8,Moving,625.21,11.0
Participant_8,Moving,650.5,25.289999999999964
Participant_8,Moving,668.0,17.5
Participant_8,Moving,695.01,27.00999999999999
Participant_8,Moving,706.76,11.75
Participant_8,Moving,732.22,25.460000000000036
Participant_8,Moving,753.81,21.589999999999918
Participant_8,Moving,781.36,27.550000000000068
Participant_8,Moving,799.43,18.069999999999936
Participant_8,Moving,809.61,10.180000000000064
Participant_8,SemiStationary,997.13,18.83000000000004
Participant_8,SemiStationary,1019.21,22.08000000000004
Participant_8,SemiStationary,1040.17,20.960000000000036
Participant_8,SemiStationary,1060.96,20.789999999999964
Participant_8,SemiStationary,1091.21,30.25
Participant_8,SemiStationary,1109.5,18.289999999999964
Participant_8,SemiStationary,1124.82,15.319999999999936
Participant_8,SemiStationary,1180.01,55.190000000000055
Participant_8,SemiStationary,1198.37,18.3599999999999
Participant_8,SemiStationary,1218.37,20.0
Participant_8,SemiStationary,1238.01,19.6400000000001
Participant_8,SemiStationary,1249.73,11.720000000000027
Participant_8,SemiStationary,1264.52,14.789999999999964
Participant_8,SemiStationary,1288.21,23.690000000000055
Participant_8,SemiStationary,1318.35,30.139999999999873
Participant_8,SemiStationary,1332.81,14.460000000000036
Participant_8,SemiStationary,1337.89,5.080000000000155
Participant_8,SemiStationary,1355.25,17.3599999999999
Participant_8,SemiStationary,1379.26,24.00999999999999
Participant_8,SemiStationary,1404.01,24.75
Participant_8,Stationary,262.4,11.519999999999982
Participant_8,Stationary,264.4,2.0
Participant_8,Stationary,289.95,25.55000000000001
Participant_8,Stationary,302.81,12.860000000000014
Participant_8,Stationary,307.96,5.149999999999977
Participant_8,Stationary,319.98,12.020000000000039
Participant_8,Stationary,354.76,34.77999999999997
Participant_8,Stationary,360.61,5.850000000000023
Participant_8,Stationary,371.0,10.389999999999986
Participant_8,Stationary,388.2,17.19999999999999
Participant_8,Stationary,400.61,12.410000000000025
Participant_8,Stationary,411.1,10.490000000000009
Participant_8,Stationary,423.81,12.70999999999998
Participant_8,Stationary,431.15,7.339999999999975
Participant_8,Stationary,454.78,23.629999999999995
Participant_8,Stationary,461.4,6.6200000000000045
Participant_8,Stationary,471.11,9.710000000000036
Participant_8,Stationary,487.23,16.120000000000005
Participant_8,Stationary,493.2,5.96999999999997
Participant_8,Stationary,503.76,10.560000000000002
Participant_9,Moving,631.15,9.370000000000005
Participant_9,Moving,691.0,59.85000000000002
Participant_9,Moving,711.99,20.99000000000001
Participant_9,Moving,733.04,21.049999999999955
Participant_9,Moving,789.21,56.17000000000007
Participant_9,Moving,806.65,17.43999999999994
Participant_9,Moving,817.98,11.330000000000041
Participant_9,Moving,868.61,50.629999999999995
Participant_9,Moving,881.8,13.18999999999994
Participant_9,Moving,902.47,20.670000000000073
Participant_9,Moving,961.81,59.33999999999992
Participant_9,Moving,980.78,18.970000000000027
Participant_9,Moving,1001.2,20.420000000000073
Participant_9,Moving,1034.01,32.809999999999945
Participant_9,Moving,1044.75,10.740000000000009
Participant_9,Moving,1071.24,26.49000000000001
Participant_9,Moving,1103.8,32.559999999999945
Participant_9,Moving,1121.19,17.3900000000001
Participant_9,Moving,1178.53,57.33999999999992
Participant_9,Moving,1248.81,70.27999999999997
Participant_9,SemiStationary,339.25,11.54000000000002
Participant_9,SemiStationary,354.8,15.550000000000011
Participant_9,SemiStationary,373.29,18.49000000000001
Participant_9,SemiStationary,393.76,20.46999999999997
Participant_9,SemiStationary,417.41,23.650000000000034
Participant_9,SemiStationary,435.65,18.239999999999952
Participant_9,SemiStationary,446.21,10.560000000000002
Participant_9,SemiStationary,489.6,43.39000000000004
Participant_9,SemiStationary,500.14,10.539999999999964
Participant_9,SemiStationary,514.42,14.279999999999973
Participant_9,SemiStationary,531.81,17.389999999999986
Participant_9,SemiStationary,545.87,14.06000000000006
Participant_9,SemiStationary,553.21,7.340000000000032
Participant_9,SemiStationary,559.9,6.689999999999941
Participant_9,SemiStationary,575.8,15.899999999999977
Participant_9,SemiStationary,591.81,16.00999999999999
Participant_9,SemiStationary,594.17,2.3600000000000136
Participant_9,SemiStationary,610.06,15.889999999999986
Participant_9,SemiStationary,627.11,17.050000000000068
Participant_9,SemiStationary,637.61,10.5
Participant_9,Stationary,310.81,9.360000000000014
Participant_9,Stationary,315.2,4.389999999999986
Participant_9,Stationary,329.47,14.270000000000039
Participant_9,Stationary,348.04,18.569999999999993
Participant_9,Stationary,366.61,18.569999999999993
Participant_9,Stationary,401.46,34.849999999999966
Participant_9,Stationary,408.01,6.550000000000011
Participant_9,Stationary,412.93,4.920000000000016
Participant_9,Stationary,423.73,10.800000000000011
Participant_9,Stationary,433.6,9.870000000000005
Participant_9,Stationary,440.14,6.539999999999964
Participant_9,Stationary,453.72,13.580000000000041
Participant_9,Stationary,467.14,13.419999999999959
Participant_9,Stationary,475.61,8.470000000000027
Participant_9,Stationary,488.94,13.329999999999984
Participant_9,Stationary,500.8,11.860000000000014
Participant_9,Stationary,508.22,7.420000000000016
Participant_9,Stationary,521.37,13.149999999999977
Participant_9,Stationary,537.41,16.039999999999964
Participant_9,Stationary,538.06,0.6499999999999773
